process_date,process_time,equipment_id,chamber_id,wafer_id,wafer_doping_type,precleaning_time,oxidation_temperature,oxidation_time,pressure,gas_flow_rate,oxide_thickness,uniformity,defect_count,defect_type
2025-01-07,14:00:00,eq_4,chamber_3,w_158,n-type,3,1069.6236081471286,3.130447542,0.2519726170333555,3323.0239962226365,248.15189537443013,3.966981356766272,0,none
2025-01-07,15:00:00,eq_5,chamber_1,w_159,p-type,5,1058.7641553912024,31.848304129507447,0.1482713123687477,3966.7365159672927,255.9966477794161,3.454022057240978,0,none
2025-01-07,16:00:00,eq_1,chamber_2,w_160,p-type,2,1011.6077974871016,-1.620225053,0.7457184915507209,3700.92335,191.5300439338984,5.0729657647150965,1,pinhole
2025-01-07,17:00:00,eq_2,chamber_3,w_161,n-type,4,939.8433698991654,59.80626905613678,0.5279281437094603,1823.5279527132843,370.7258465507343,1.5199914976356108,0,none
2025-01-07,18:00:00,eq_3,chamber_1,w_162,n-type,4,999.6824221613566,28.378933685111058,0.8641882179628084,2409.924187773405,171.91978617034988,3.305192845835072,0,none
2025-01-07,19:00:00,eq_4,chamber_2,w_163,p-type,2,1078.1127565975212,22.689765224724344,0.4450574269524331,1504.440567,308.3733823600861,3.0069162391272672,0,none
2025-01-07,20:00:00,eq_5,chamber_3,w_164,p-type,2,1030.9244190228237,50.45064193866482,0.2514507296569415,1519.428053671524,315.3155196251222,0.9829741399908176,0,none
2025-01-07,21:00:00,eq_1,chamber_1,w_165,n-type,3,989.6261238658064,42.19171390404748,0.8527979732228828,3704.7829854261568,327.8517736560018,0.9900454507498454,1,particle
2025-01-07,22:00:00,eq_2,chamber_2,w_166,n-type,4,1031.431261642061,36.33090239991735,0.5940186684760645,4434.400427929993,246.4358843,5.019029121524565,2,particle
2025-01-07,23:00:00,eq_3,chamber_3,w_167,p-type,4,936.5302396692198,45.45189473980921,0.2702762131513194,4850.9303354445565,170.62602906713653,5.086720435837904,0,none
2025-01-08,0:00:00,eq_4,chamber_1,w_168,n-type,3,965.2164311,12.319178259956942,0.7483455987278012,3513.3884701977777,209.1802753948316,1.9833864502671013,0,none
2025-01-08,1:00:00,eq_5,chamber_2,w_169,p-type,1,945.7904304488836,44.69395753463765,0.5600022746405505,1736.4052934438278,646.1708834,1.515643373677814,0,none
2025-01-08,2:00:00,eq_1,chamber_3,w_170,p-type,3,1023.4785909174216,41.65728355561715,0.6438816840162879,1422.6013817957228,442.3405003865423,0.1879731195040346,0,none
2025-01-08,3:00:00,eq_2,chamber_1,w_171,p-type,5,1035.7051749860043,36.76284572551842,0.5148085043859237,4251.403886147031,391.3363396479819,5.268368317217359,0,none
2025-01-08,4:00:00,eq_3,chamber_2,w_172,p-type,4,992.3086986400816,19.84347435878844,0.8458380854362058,3315.025905439997,227.3023054,4.844187183082536,1,pinhole
2025-01-08,5:00:00,eq_4,chamber_3,w_173,n-type,2,956.3535161630216,27.11727962224965,0.8466064441147448,3473.1400840548795,225.8464529414963,4.486886623507978,0,none
2025-01-08,6:00:00,eq_5,chamber_1,w_174,n-type,5,999.0125453232688,56.15036198995029,0.7384499396419476,4125.8483550188375,403.5876605,2.810308624520231,0,none
2025-01-08,7:00:00,eq_1,chamber_2,w_175,p-type,4,975.6710054663096,38.40774873554036,0.19486124,3813.1089109298064,249.4360042380304,5.080933815,0,none
2025-01-08,8:00:00,eq_2,chamber_3,w_176,p-type,3,960.1914647653128,26.195028378168605,0.854968476,4337.833011424387,233.0336158252324,1.3111208794068876,1,crack
2025-01-08,9:00:00,eq_3,chamber_1,w_177,p-type,5,1016.9496842654625,66.80301115735975,0.7039116824796188,1224.8556218395138,369.92284152433245,1.7557506632360482,0,none
2025-01-08,10:00:00,eq_4,chamber_2,w_178,p-type,4,962.1003888740664,26.030147501430665,0.7273217494038695,3990.082546986019,282.1585403474114,4.946085368897173,2,pinhole
2025-01-08,11:00:00,eq_5,chamber_3,w_179,p-type,1,921.6825133517954,57.80253749884429,0.4266845563634844,4403.4110292883815,178.8680200804382,3.183945483619259,0,none
2025-01-08,12:00:00,eq_1,chamber_1,w_180,n-type,1,932.7942764818406,23.38501021647509,0.891351601,2144.540169833257,189.63183366063365,2.166813176086983,1,crack
2025-01-08,13:00:00,eq_2,chamber_2,w_181,n-type,2,919.8369766592024,22.14263665375576,0.7528344402113717,3561.789095973012,279.60648020648995,1.049373970769302,1,pinhole
2025-01-08,14:00:00,eq_3,chamber_3,w_182,n-type,4,1012.3755958288102,8.936612529083316,0.20133142,2256.648255347888,249.8733656678061,0.058423184,0,none
2025-01-08,15:00:00,eq_4,chamber_1,w_183,n-type,1,1007.5202719088082,52.23708622864778,0.4670002309655464,4831.884265929816,364.9397547456204,4.339972978825633,2,crack
2025-01-08,16:00:00,eq_5,chamber_2,w_184,p-type,3,1005.026004725408,33.64805822011224,0.8977423257641275,1133.694289742015,321.2033926313529,3.092917892143561,0,none
2025-01-08,17:00:00,eq_1,chamber_3,w_185,p-type,4,1029.3865826239971,48.710007411381376,0.1424770315276411,3319.171375,347.59206434620864,1.752946089150184,0,none
2025-01-08,18:00:00,eq_2,chamber_1,w_186,p-type,3,1059.5979428058558,63.09856436860318,0.9652749576778444,1666.0141881980603,438.0750335965302,0.5825229053790656,1,pinhole
2025-01-08,19:00:00,eq_3,chamber_2,w_187,p-type,3,970.3866734587442,19.907566310146912,0.7112463114876065,3848.8808207086345,215.56462938245352,4.782646895,1,crack
2025-01-08,20:00:00,eq_4,chamber_3,w_188,p-type,1,1020.3238738619208,33.29809422897392,0.6682383798790389,1703.5611336746483,386.6098322996156,3.4844032396779823,0,none
2025-01-08,21:00:00,eq_5,chamber_1,w_189,n-type,4,921.0192246297062,16.277291629712035,0.3435033308391922,1941.5330475934304,319.1354327251177,1.1561306620245917,0,none
2025-01-08,22:00:00,eq_1,chamber_2,w_190,p-type,5,1068.9354873131674,25.30227571899468,0.3239126098652594,2977.483244183032,307.5388469557235,3.0077713028909976,0,none
2025-01-08,23:00:00,eq_2,chamber_3,w_191,n-type,1,937.7584381,37.84598191485208,0.947852398,4659.339799987512,227.89892422182285,3.8181566209379816,0,none
2025-01-09,0:00:00,eq_3,chamber_1,w_192,n-type,1,964.495944,26.21140616195306,0.3684452088107105,1846.857488591884,230.18335409357064,0.068075,1,particle
2025-01-09,1:00:00,eq_4,chamber_2,w_193,n-type,4,970.1145243133452,0.3139183193201784,0.7979547670470994,1576.960084472414,219.33868937806432,0.009377517,0,none
2025-01-09,2:00:00,eq_5,chamber_3,w_194,n-type,4,923.6864501638894,18.59771388776773,0.4538096183863712,4035.9073274161215,164.6420802019681,2.464500863896728,0,none
2025-01-09,3:00:00,eq_1,chamber_1,w_195,p-type,3,1001.628778870428,59.77976069593255,0.2253286637062335,3002.478129335724,417.35266426709535,1.1847645912188054,1,crack
2025-01-09,4:00:00,eq_2,chamber_2,w_196,n-type,4,1010.695193410074,32.74213845698301,0.109643768,4647.140449527085,359.98362238676145,2.217746734823088,0,none
2025-01-09,5:00:00,eq_3,chamber_3,w_197,n-type,3,990.5293164509224,40.30587658918292,0.5898316033137257,1586.4582286393693,331.4756202596219,0.7496049261945003,0,none
2025-01-09,6:00:00,eq_4,chamber_1,w_198,n-type,1,922.9876184,12.87313078,0.9782009366940394,3583.711572092157,168.85222913283394,4.432415308441167,1,crack
2025-01-09,7:00:00,eq_5,chamber_2,w_199,p-type,2,1099.1693117425857,6.855445532540653,0.432222574,1931.516585,261.99976247559664,0.1399387976520998,1,particle
2025-01-09,8:00:00,eq_1,chamber_3,w_200,p-type,5,1027.4615398250824,50.36681040522424,0.4214731005937403,1627.0417146065572,365.4371078198635,0.1721948229903922,0,none
2025-01-09,9:00:00,eq_2,chamber_1,w_201,p-type,1,1131.711102182498,64.41176789552352,0.4096824560644979,3733.717660629082,452.57975592195424,4.156351299248824,0,none
2025-01-09,10:00:00,eq_3,chamber_2,w_202,n-type,4,959.7445380056854,71.24576864762915,0.5684894535743726,3374.738479634933,418.9783355224097,1.933800105380601,0,none
2025-01-09,11:00:00,eq_4,chamber_3,w_203,n-type,5,1047.8941114088489,43.80703078052354,0.4965983950818642,4019.3098334493247,274.5701018278545,4.549052448507038,0,none
2025-01-09,12:00:00,eq_5,chamber_1,w_204,p-type,2,1038.9636943697085,1.334959480643633,0.891923164,2237.850305784729,248.91105665907537,0.2982274480675999,1,crack
2025-01-09,13:00:00,eq_1,chamber_2,w_205,n-type,2,985.4712448,36.932624401273166,0.5549687125511413,2791.886626,396.4054886245962,3.594706745476373,0,none
2025-01-09,14:00:00,eq_2,chamber_3,w_206,p-type,3,1070.5525450529612,37.72552901,0.5569820543697119,2621.8867053216736,298.46129239245084,0.2167399524723383,0,none
2025-01-09,15:00:00,eq_3,chamber_1,w_207,p-type,5,979.7294996193112,53.706789263683135,0.2245344352485009,4936.357855866057,368.89119963138353,4.971741310491308,0,none
2025-01-09,16:00:00,eq_4,chamber_2,w_208,n-type,3,981.9554290287696,43.72571529459072,0.9844655868193474,2168.995826957552,304.9435162533556,3.3452458992513883,0,none
2025-01-09,17:00:00,eq_5,chamber_3,w_209,n-type,1,826.4285054030809,95.79097236,0.3249756017819467,2179.2689533870675,289.9819404472064,0.4693501736648775,4,pinhole
2025-01-09,18:00:00,eq_1,chamber_1,w_210,n-type,5,1020.451402687132,37.56335766039751,0.1660276607136424,2418.192835314429,281.4556643561362,1.670701528315242,0,none
2025-01-09,19:00:00,eq_2,chamber_2,w_211,n-type,1,933.7245044158796,51.03348460270898,0.696831624,3258.376325161286,299.89423478199296,3.964865663,0,none
2025-01-09,20:00:00,eq_3,chamber_3,w_212,p-type,3,972.4639402152244,29.310026452398034,0.6358297331411854,2009.2909770549809,181.9730562,3.738082243372261,0,none
2025-01-09,21:00:00,eq_4,chamber_1,w_213,p-type,5,948.6890180627486,54.77086876958697,0.4736310885934711,4661.159761517096,347.69842230457203,5.015453318982523,3,crack
2025-01-09,22:00:00,eq_5,chamber_2,w_214,p-type,3,981.6884230340868,6.270961330394815,0.4799730104926103,2062.742259465054,172.33483263947178,1.069956940561383,0,none
2025-01-09,23:00:00,eq_1,chamber_3,w_215,p-type,5,1022.1940115108716,42.38453830739901,0.8065575289417881,4583.262926240779,281.4571084706532,4.242943457704688,0,none
2025-01-10,0:00:00,eq_2,chamber_1,w_216,p-type,3,1000.5570781524378,29.40762178193642,0.2761413760896841,1413.9002545863386,348.7196473072629,0.4263503897224203,0,none
2025-01-10,1:00:00,eq_3,chamber_2,w_217,n-type,2,1035.4820645252903,21.44772089889987,0.8382279870504008,3626.250809598609,256.8480862280205,4.612864407663138,1,pinhole
2025-01-10,2:00:00,eq_4,chamber_3,w_218,p-type,3,1063.2814767792815,19.719546782563448,0.6838724025055163,4627.942073752975,273.0705944323941,4.246630274849782,0,none
2025-01-10,3:00:00,eq_5,chamber_1,w_219,p-type,2,981.5602031661082,15.228112090794838,0.4770727964015719,1674.997753592918,175.44227763134157,1.6024264260046448,0,none
2025-01-10,4:00:00,eq_1,chamber_2,w_220,p-type,3,976.0716378991945,79.71987850010262,0.5122257549254817,4873.307840397019,371.4158153839935,2.8717314226805555,0,none
2025-01-10,5:00:00,eq_2,chamber_3,w_221,n-type,5,1047.8863826831005,10.99102211112378,0.3309824864674862,2811.5334416620467,307.7566505,3.466645039863603,0,none
2025-01-10,6:00:00,eq_3,chamber_1,w_222,n-type,5,1051.8523644369966,64.29390286,0.7769028994272773,4782.860433764097,445.7351779710697,5.068252754805226,1,pinhole
2025-01-10,7:00:00,eq_4,chamber_2,w_223,n-type,5,1037.0295434051525,3.809261932155227,0.561587268,3707.280174520188,266.28083093709006,3.457400730223572,0,none
2025-01-10,8:00:00,eq_5,chamber_3,w_224,n-type,4,952.3910596630324,24.921022013158503,0.3887690884748592,2206.3474794942063,286.5577810301129,1.891911198791145,2,particle
2025-01-10,9:00:00,eq_1,chamber_1,w_225,p-type,1,1021.1327532750802,59.33425895451049,0.6364451041848552,1753.2100996684258,365.7768068343653,2.4925648257080506,0,none
2025-01-10,10:00:00,eq_2,chamber_2,w_226,p-type,5,1005.4735302023644,22.964200286431947,0.9961610068461908,2214.940184900397,245.84447986068108,4.359854680939787,0,none
2025-01-10,11:00:00,eq_3,chamber_3,w_227,n-type,2,1052.6264470674832,35.83382833106041,0.4917360516908985,1372.0696370506998,424.5027807688773,1.1683074895408596,0,none
2025-01-10,12:00:00,eq_4,chamber_1,w_228,n-type,5,971.3563955231126,27.27044436110048,0.9286222607007576,1575.471865373319,313.9801872982821,1.6854908530322232,0,none
2025-01-10,13:00:00,eq_5,chamber_2,w_229,p-type,4,916.6694854425042,55.19396623402014,0.4105151559321095,1418.6417613859246,505.9295208140868,0.2598305287905004,0,none
2025-01-10,14:00:00,eq_1,chamber_3,w_230,p-type,2,1034.5118400190136,20.044500524242952,0.1492594362324873,2691.774174966231,289.4143365,3.459768030855552,0,none
2025-01-10,15:00:00,eq_2,chamber_1,w_231,n-type,4,872.0815808371449,59.246878843729625,0.283817896,4182.313505030346,390.8345618785988,4.234883267737294,2,particle
2025-01-10,16:00:00,eq_3,chamber_2,w_232,n-type,2,963.4243298051834,45.68357759855721,0.4768256289949157,1565.5342168653608,356.4000088979291,1.856266728688161,2,pinhole
2025-01-10,17:00:00,eq_4,chamber_3,w_233,n-type,3,948.8402244340851,8.225994785912746,0.2976714357351121,1521.2817326893437,194.8417387,2.273425829736886,1,crack
2025-01-10,18:00:00,eq_5,chamber_1,w_234,n-type,1,948.5032664547126,80.15916133987989,0.1002043343964299,3573.7157980693232,370.8014935106533,0.1114430848756267,3,particle
2025-01-10,19:00:00,eq_1,chamber_2,w_235,p-type,1,962.5484264522452,69.50878533477017,0.9235013839727744,1788.7319278722653,452.92742186409816,2.9685866856952003,0,none
2025-01-10,20:00:00,eq_2,chamber_3,w_236,p-type,4,1060.8686784875815,-2.3771388,0.8594914701078361,1390.4401524359664,277.81269558832423,2.5244603178670246,2,crack
2025-01-10,21:00:00,eq_3,chamber_1,w_237,p-type,1,1041.0277709503189,49.796814721541416,0.7680630083382524,1667.3943128223104,386.9286887767759,1.890441632357592,3,pinhole
2025-01-10,22:00:00,eq_4,chamber_2,w_238,n-type,4,987.4134659003748,5.073203028,0.2510331360814257,4694.925583507104,163.2411870097019,3.368361455113564,0,none
2025-01-10,23:00:00,eq_5,chamber_3,w_239,n-type,4,1056.6811735929523,68.78650002194335,0.2083272185889874,4285.885011104763,434.3891829,3.513556052702074,1,pinhole
2025-01-11,0:00:00,eq_1,chamber_1,w_240,p-type,4,946.8851422416813,12.112188923509486,0.1608442745251448,2416.258249420376,239.80359576688505,3.882922546634159,0,none
2025-01-11,1:00:00,eq_2,chamber_2,w_241,p-type,1,940.0858307,27.278953377996515,0.7516262698956291,3623.283069309571,270.0597288720029,5.045561496373448,1,particle
2025-01-11,2:00:00,eq_3,chamber_3,w_242,p-type,4,1043.1798329623296,25.57480918470685,0.9359271646190968,3149.102694672152,198.2481994,0.971583249,0,none
2025-01-11,3:00:00,eq_4,chamber_1,w_243,p-type,1,1028.9821614661323,53.98632791255182,0.4874822388217333,3708.497053930256,343.64925048088514,1.783602107808227,0,none
2025-01-11,4:00:00,eq_5,chamber_2,w_244,n-type,4,976.9868299,-5.004446106,0.2072266047964433,3730.684609851037,184.1170196601581,2.697691087829087,0,none
2025-01-11,5:00:00,eq_1,chamber_3,w_245,p-type,5,943.2269553150936,53.98248146238576,0.561153539,3514.9360602399715,435.4650029289672,2.528210889626683,0,none
2025-01-11,6:00:00,eq_2,chamber_1,w_246,p-type,4,1072.986593751897,19.875820332585658,0.4139487167127671,2064.4054741492346,275.4824108791283,0.1304523799409812,2,crack
2025-01-11,7:00:00,eq_3,chamber_2,w_247,p-type,2,913.9948724526092,4.200061511394322,0.437342432,1156.0256830512726,181.2170277806809,0.1089787449521727,0,none
2025-01-11,8:00:00,eq_4,chamber_3,w_248,p-type,4,970.0787032,55.48181360421645,0.6591975617401366,2822.267127960435,264.39996753213046,0.8202469016557858,1,particle
2025-01-11,9:00:00,eq_5,chamber_1,w_249,p-type,3,1011.4288263758948,38.07472566441433,0.7468463019359821,4563.895538762816,289.2385711733078,4.9157004847186085,0,none
2025-01-11,10:00:00,eq_1,chamber_2,w_250,p-type,4,1090.1082404215722,1.0867406849743215,0.1995432389858447,3277.989034074304,236.4512811783881,3.8988777856662313,0,none
2025-01-11,11:00:00,eq_2,chamber_3,w_251,p-type,2,1019.155010603661,59.76792920582164,0.1320312077258287,4329.564166807631,398.3651100997305,4.888686968,0,none
2025-01-11,12:00:00,eq_3,chamber_1,w_252,n-type,2,1024.015232650665,62.832342955189496,0.9948972724171434,4966.497371844913,295.2650648930278,3.426480835435708,1,crack
2025-01-11,13:00:00,eq_4,chamber_2,w_253,n-type,1,971.5308149925936,28.486978908267204,0.3094555140239966,1654.464816553105,172.49697927631638,1.9277421970238235,0,none
2025-01-11,14:00:00,eq_5,chamber_3,w_254,n-type,5,1028.424011,15.209450510689798,0.1484474724176132,3767.110556567929,328.44120269593014,1.294464272551862,0,none
2025-01-11,15:00:00,eq_1,chamber_1,w_255,n-type,4,1005.2654660439543,45.73648890700623,0.2708877961863279,3697.1742948000974,424.4412624906021,,0,none
2025-01-11,16:00:00,eq_2,chamber_2,w_256,p-type,1,920.576773,62.00366723779935,0.1350620617136178,4919.821789433114,348.7123522951324,2.556887056439749,0,none
2025-01-11,17:00:00,eq_3,chamber_3,w_257,n-type,5,1039.6467426746551,11.384958015718285,0.4526298051554545,4942.402935811202,229.1975634401764,4.933297706239932,0,none
2025-01-11,18:00:00,eq_4,chamber_1,w_258,n-type,4,1048.5196694923425,57.657291422193424,0.8221616060061918,3746.714446896518,422.5702158179301,3.9919247096368697,0,none
2025-01-11,19:00:00,eq_5,chamber_2,w_259,p-type,3,1040.168252441058,29.61951080144005,0.4071200047819485,1974.459167928777,214.5221276219773,0.170737993,0,none
2025-01-11,20:00:00,eq_1,chamber_3,w_260,p-type,4,1001.666396,37.09604292632875,0.4997650661905299,4194.223352522396,406.5812656,4.837994252889858,0,none
2025-01-11,21:00:00,eq_2,chamber_1,w_261,n-type,2,952.1911558425176,39.10711966,0.708028096,1428.1165368441525,321.5953411386204,1.6571201553703363,0,none
2025-01-11,22:00:00,eq_3,chamber_2,w_262,n-type,2,884.5408134357567,-32.6190101,0.5580046630628922,4122.797216686515,168.90834240886224,2.8841724167954914,0,none
2025-01-11,23:00:00,eq_4,chamber_3,w_263,p-type,3,1007.8526802700724,-2.36581462,0.8753011174191918,4640.784496578786,169.2691134017862,3.787509471030474,0,none
2025-01-12,0:00:00,eq_5,chamber_1,w_264,n-type,1,1054.0971029870425,24.21147773,0.8794321075411808,2531.333579073741,268.0372388962455,1.743125109183145,2,particle
2025-01-12,1:00:00,eq_1,chamber_2,w_265,p-type,5,1049.776623454154,32.28325227052726,0.1089196259420382,3522.541179932322,419.7262268950986,4.904325562904297,1,particle
2025-01-12,2:00:00,eq_2,chamber_3,w_266,p-type,4,1040.8036421696925,63.48616955897453,0.8002416758348793,2720.570928387305,338.6095627795074,4.597697269082034,0,none
2025-01-12,3:00:00,eq_3,chamber_1,w_267,p-type,2,996.2894510725304,18.54787933059051,0.5146602402175064,2751.0602199525138,326.2615135,3.522429070784396,1,crack
2025-01-12,4:00:00,eq_4,chamber_2,w_268,p-type,1,1054.3732087015749,37.39933269954525,0.9899564871732968,2241.4835564324803,396.64516821519874,4.131375333159759,0,none
2025-01-12,5:00:00,eq_5,chamber_3,w_269,n-type,3,1046.208091192795,31.96110865929137,0.5349088682878916,4048.5184818012985,277.99506784539966,4.930020231335185,0,none
2025-01-12,6:00:00,eq_1,chamber_1,w_270,p-type,2,978.868322,61.61909933599173,0.9882063508494676,4744.706256666021,346.69469400297777,4.965251378708475,0,none
2025-01-12,7:00:00,eq_2,chamber_2,w_271,p-type,3,1033.8299008307924,6.462067732308409,0.7791124250851629,4763.0034369378445,260.0013437499405,5.044916456646363,0,none
2025-01-12,8:00:00,eq_3,chamber_3,w_272,n-type,4,973.2020427295354,57.44745628,0.3237443961519757,1699.1251394997353,339.2054319,0.1008542155142517,0,none
2025-01-12,9:00:00,eq_4,chamber_1,w_273,p-type,5,1027.001211580846,41.15349592,0.584555481,4498.974598626264,348.8946386299823,4.742587183285411,0,none
2025-01-12,10:00:00,eq_5,chamber_2,w_274,n-type,2,935.0441677849468,-3.722629766,0.9929220755307244,3949.725765708488,146.7182662434053,1.0323654283042574,0,none
2025-01-12,11:00:00,eq_1,chamber_3,w_275,n-type,2,938.8894096,25.93155211394906,0.8717775469767313,2011.349602761157,203.74530515092783,0.1751639310114909,0,none
2025-01-12,12:00:00,eq_2,chamber_1,w_276,n-type,4,1052.9103523471954,13.985895433602051,0.187630204,1269.1384516860585,177.2046690327324,3.410523498714272,2,crack
2025-01-12,13:00:00,eq_3,chamber_2,w_277,p-type,1,1046.8780061102382,1.996746843,0.7357347971289965,2071.989067537512,167.2509493852272,0.1452672091147213,1,crack
2025-01-12,14:00:00,eq_4,chamber_3,w_278,n-type,5,1031.6805770287915,34.04703127485028,0.4110216272837318,4648.832947126102,295.75872659788826,2.5609227245540334,5,crack
2025-01-12,15:00:00,eq_5,chamber_1,w_279,n-type,2,1004.3984410526416,20.22029605,0.1062840356923133,3532.714699583089,241.14054609058428,4.869550970877966,0,none
2025-01-12,16:00:00,eq_1,chamber_2,w_280,p-type,5,880.4362784487926,42.70276017876872,0.4631328721242996,3884.2186435914873,325.14289953332906,4.919795039894396,0,none
2025-01-12,17:00:00,eq_2,chamber_3,w_281,n-type,2,996.2562030896756,34.931960117815706,0.3112789795524742,2028.609404436384,236.71319234693505,2.2580745631042407,0,none
2025-01-12,18:00:00,eq_3,chamber_1,w_282,n-type,5,1022.709158359492,48.79025224218028,0.8369823434684244,3877.552622299281,254.5815812370702,1.6181373376343466,0,none
2025-01-12,19:00:00,eq_4,chamber_2,w_283,n-type,3,973.2633376220203,36.43276751759727,,1112.486025111695,430.5774473656113,1.3919486192837152,0,none
2025-01-12,20:00:00,eq_5,chamber_3,w_284,n-type,2,964.3752904,79.99550062,0.8447713245584354,2501.285383092055,382.9556083901582,0.2650158294614697,1,crack
2025-01-12,21:00:00,eq_1,chamber_1,w_285,n-type,5,1072.2210194076845,10.718683007162472,0.1005381449513157,3507.013394169325,347.21289090136435,5.293294758543646,1,crack
2025-01-12,22:00:00,eq_2,chamber_2,w_286,p-type,1,996.9855504304194,49.723223574466246,0.3770372350235073,1584.3862621652809,420.4852341995836,2.4139988060252096,0,none
2025-01-12,23:00:00,eq_3,chamber_3,w_287,n-type,3,1022.739758482119,41.82475809726865,0.3170486928769858,4292.0142977877385,298.4682369154113,3.6749453338544154,0,none
2025-01-13,0:00:00,eq_4,chamber_1,w_288,n-type,3,1038.7065730809682,14.214878016025487,0.3102106249617499,1940.1251952476744,154.39970702614372,0.021365576,0,none
2025-01-13,1:00:00,eq_5,chamber_2,w_289,p-type,1,949.9281462,10.659507202691092,0.1613679577889164,3609.124451273785,207.14835419041643,1.518253325562825,0,none
2025-01-13,2:00:00,eq_1,chamber_3,w_290,p-type,5,1009.6603711357096,26.87816624464087,0.2684118433694515,2620.788570301319,287.8000480069892,4.446071983552215,0,none
2025-01-13,3:00:00,eq_2,chamber_1,w_291,p-type,4,1065.9822247238649,5.604985980117508,0.5999946128970579,3384.1743819105886,184.4523018006717,1.412650027149107,0,none
2025-01-13,4:00:00,eq_3,chamber_2,w_292,n-type,1,1090.9611591649862,7.159528645836827,0.3622249655539701,1429.8022105156324,222.9740559827003,0.9383716593338208,0,none
2025-01-13,5:00:00,eq_4,chamber_3,w_293,p-type,5,1001.9968198607344,47.74403145531537,0.4756553040962331,1067.6511996864292,302.6961033199704,2.2395584826653554,2,crack
2025-01-13,6:00:00,eq_5,chamber_1,w_294,n-type,1,988.1028226326464,61.35523228947572,0.4391801923124696,4638.257709521205,427.2784326,1.5000026469907055,0,none
2025-01-13,7:00:00,eq_1,chamber_2,w_295,n-type,1,1013.4512034068766,48.60635607109018,0.8883144324999052,2078.520035068731,446.2294505228428,3.891438277691781,0,none
2025-01-13,8:00:00,eq_2,chamber_3,w_296,p-type,2,1012.181852351376,34.49399813149876,0.914769099,4278.7080111218365,235.2734658393555,3.035366639,0,none
2025-01-13,9:00:00,eq_3,chamber_1,w_297,p-type,5,1069.3379033065576,44.60949281314913,0.543661274,4997.401201888801,353.3351549604195,5.024967224598855,0,none
2025-01-13,10:00:00,eq_4,chamber_2,w_298,n-type,4,950.1804155416468,38.19293178,0.397140355,1845.7250319956447,236.2384636308896,3.0070339402455386,0,none
2025-01-13,11:00:00,eq_5,chamber_3,w_299,p-type,2,986.0063456916988,51.44443262885418,0.1961206336021272,2060.6829647334225,345.2391657155288,0.010517422,1,crack
2025-01-13,12:00:00,eq_1,chamber_1,w_300,n-type,1,944.1429336561744,7.565074836168918,0.9580625914438856,3651.439150538663,178.11707685224462,5.046485685609534,0,none
2025-01-13,13:00:00,eq_2,chamber_2,w_301,p-type,1,949.3952557101212,28.597284397045456,0.1542042504102677,4861.794538402485,319.6587747766906,3.095556718,0,none
2025-01-13,14:00:00,eq_3,chamber_3,w_302,p-type,1,1018.8287007569562,52.20940407684893,0.3678852498114524,4663.257392762976,348.05827375640814,1.6981266615719408,0,none
2025-01-13,15:00:00,eq_4,chamber_1,w_303,p-type,5,1040.492892081851,19.15555398150197,0.3682595810530037,3011.5020802623394,144.0361969062713,2.049885918656401,0,none
2025-01-13,16:00:00,eq_5,chamber_2,w_304,n-type,5,967.5304153128128,55.68647609053778,0.3883611575261934,4180.4411301068985,414.9392686493217,4.662106115928503,0,none
2025-01-13,17:00:00,eq_1,chamber_3,w_305,p-type,2,1038.6047394487646,38.75991074963173,0.2478581589451683,1542.9834123996045,325.50500726417687,3.189896940462816,0,none
2025-01-13,18:00:00,eq_2,chamber_1,w_306,n-type,4,1055.5789328565984,70.16497343682639,0.8048452878313275,4909.752736816049,403.9740789802713,5.203444393,0,none
2025-01-13,19:00:00,eq_3,chamber_2,w_307,n-type,2,1096.7352999216696,7.126429167462552,0.2102480757693903,4857.412936143946,223.2805532211945,4.802938339227816,0,none
2025-01-13,20:00:00,eq_4,chamber_3,w_308,n-type,3,1003.4873424420524,19.20646071755057,0.6714159932378465,1654.9158315166835,170.88319734832203,0.2562262749471032,2,crack
2025-01-13,21:00:00,eq_5,chamber_1,w_309,n-type,1,968.0117736277932,47.96711021,0.2114614240352357,2197.692499212427,403.19771416073735,1.665478566225117,1,crack
2025-01-13,22:00:00,eq_1,chamber_2,w_310,p-type,1,949.8764034197052,29.734781951591696,0.1634820738336609,1400.6199900270676,261.9318113,0.7554778577290739,0,none
2025-01-13,23:00:00,eq_2,chamber_3,w_311,n-type,1,944.9103401040052,29.48165277980785,0.9184865533172888,2086.8703955927185,161.7274838787321,0.584294667,0,none
2025-01-14,0:00:00,eq_3,chamber_1,w_312,n-type,2,1062.4890350701803,65.38124523482045,0.2711158896868351,4263.823157660827,423.5216425079455,5.008839100262504,1,crack
2025-01-14,1:00:00,eq_4,chamber_2,w_313,p-type,2,924.2452328522174,40.20264454000958,0.8391251391037339,2513.262428661038,243.3085020293976,2.6099100156569475,1,pinhole
2025-01-14,2:00:00,eq_5,chamber_3,w_314,n-type,1,1060.887424,54.582182107314935,0.5901677839964222,1353.5878685870334,318.0257320448749,2.8170034004346216,1,pinhole
2025-01-14,3:00:00,eq_1,chamber_1,w_315,p-type,2,956.5779485373926,20.31505762449139,0.1700708676478926,2368.9020991156185,200.05320763661788,3.9133292962311135,0,none
2025-01-14,4:00:00,eq_2,chamber_2,w_316,n-type,5,965.7396901070296,59.22929456942446,0.9599033722942608,4925.533337,389.3001453509081,2.680005782985948,0,none
